hazard_mode,epsilon,reliability,start_action_gap,exact_choice
recoverable,0,0.55,-0.227936842042,shelter
recoverable,0,0.5515,-0.228400444993,shelter
recoverable,0,0.553,-0.228858654671,shelter
recoverable,0,0.5545,-0.229311510157,shelter
recoverable,0,0.556,-0.229759050829,shelter
recoverable,0,0.5575,-0.230201316266,shelter
recoverable,0,0.559,-0.230638346339,shelter
recoverable,0,0.5605,-0.231070181111,shelter
recoverable,0,0.562,-0.231496860928,shelter
recoverable,0,0.5635,-0.231918426334,shelter
recoverable,0,0.565,-0.232334918101,shelter
recoverable,0,0.5665,-0.232746377262,shelter
recoverable,0,0.568,-0.233152845024,shelter
recoverable,0,0.5695,-0.233554362858,shelter
recoverable,0,0.571,-0.233950972404,shelter
recoverable,0,0.5725,-0.234342715559,shelter
recoverable,0,0.574,-0.23472963438,shelter
recoverable,0,0.5755,-0.235111771177,shelter
recoverable,0,0.577,-0.235489168413,shelter
recoverable,0,0.5785,-0.235861868795,shelter
recoverable,0,0.58,-0.23622991518,shelter
recoverable,0,0.5815,-0.236593350662,shelter
recoverable,0,0.583,-0.236952218476,shelter
recoverable,0,0.5845,-0.237306562091,shelter
recoverable,0,0.586,-0.237656425111,shelter
recoverable,0,0.5875,-0.238001851368,shelter
recoverable,0,0.589,-0.238342884821,shelter
recoverable,0,0.5905,-0.238679569655,shelter
recoverable,0,0.592,-0.239011950175,shelter
recoverable,0,0.5935,-0.239340070904,shelter
recoverable,0,0.595,-0.239663976484,shelter
recoverable,0,0.5965,-0.239983711769,shelter
recoverable,0,0.598,-0.240299321724,shelter
recoverable,0,0.5995,-0.240610851524,shelter
recoverable,0,0.601,-0.240918346448,shelter
recoverable,0,0.6025,-0.241221851982,shelter
recoverable,0,0.604,-0.24152141371,shelter
recoverable,0,0.6055,-0.24181707742,shelter
recoverable,0,0.607,-0.242108888992,shelter
recoverable,0,0.6085,-0.242396894493,shelter
recoverable,0,0.61,-0.242681140129,shelter
recoverable,0,0.6115,-0.242961672212,shelter
recoverable,0,0.613,-0.243238537241,shelter
recoverable,0,0.6145,-0.243511781802,shelter
recoverable,0,0.616,-0.243781452665,shelter
recoverable,0,0.6175,-0.244047596685,shelter
recoverable,0,0.619,-0.244310260895,shelter
recoverable,0,0.6205,-0.244569492408,shelter
recoverable,0,0.622,-0.244825338516,shelter
recoverable,0,0.6235,-0.245077846582,shelter
recoverable,0,0.625,-0.245327064135,shelter
recoverable,0,0.6265,-0.245573038824,shelter
recoverable,0,0.628,-0.24581581838,shelter
recoverable,0,0.6295,-0.246055450703,shelter
recoverable,0,0.631,-0.246291983761,shelter
recoverable,0,0.6325,-0.246525465688,shelter
recoverable,0,0.634,-0.246755944679,shelter
recoverable,0,0.6355,-0.246983469085,shelter
recoverable,0,0.637,-0.247208087361,shelter
recoverable,0,0.6385,-0.247429848041,shelter
recoverable,0,0.64,-0.247648799813,shelter
recoverable,0,0.6415,-0.247864991423,shelter
recoverable,0,0.643,-0.248078471776,shelter
recoverable,0,0.6445,-0.248289289826,shelter
recoverable,0,0.646,-0.248497494673,shelter
recoverable,0,0.6475,-0.248703135518,shelter
recoverable,0,0.649,-0.248906261623,shelter
recoverable,0,0.6505,-0.249106922404,shelter
recoverable,0,0.652,-0.249305167321,shelter
recoverable,0,0.6535,-0.249501045975,shelter
recoverable,0,0.655,-0.24969460806,shelter
recoverable,0,0.6565,-0.249885903328,shelter
recoverable,0,0.658,-0.250074981679,shelter
recoverable,0,0.6595,-0.250261893054,shelter
recoverable,0,0.661,-0.25042098771,shelter
recoverable,0,0.6625,-0.250539197163,shelter
recoverable,0,0.664,-0.250655761764,shelter
recoverable,0,0.6655,-0.250744713006,shelter
recoverable,0,0.667,-0.250774450446,shelter
recoverable,0,0.6685,-0.250803345542,shelter
recoverable,0,0.67,-0.250831474734,shelter
recoverable,0,0.6715,-0.25085891421,shelter
recoverable,0,0.673,-0.250885739869,shelter
recoverable,0,0.6745,-0.250912027411,shelter
recoverable,0,0.676,-0.250937852218,shelter
recoverable,0,0.6775,-0.25096328946,shelter
recoverable,0,0.679,-0.250988414037,shelter
recoverable,0,0.6805,-0.251013300539,shelter
recoverable,0,0.682,-0.251038023344,shelter
recoverable,0,0.6835,-0.251062656495,shelter
recoverable,0,0.685,-0.251083394324,shelter
recoverable,0,0.6865,-0.251069209946,shelter
recoverable,0,0.688,-0.2510561849,shelter
recoverable,0,0.6895,-0.251044381058,shelter
recoverable,0,0.691,-0.251033860012,shelter
recoverable,0,0.6925,-0.251024683012,shelter
recoverable,0,0.694,-0.251016910913,shelter
recoverable,0,0.6955,-0.25101060431,shelter
recoverable,0,0.697,-0.251005823377,shelter
recoverable,0,0.6985,-0.251002628014,shelter
recoverable,0,0.7,-0.251001077779,shelter
recoverable,0,0.7015,-0.251001231837,shelter
recoverable,0,0.703,-0.251003149096,shelter
recoverable,0,0.7045,-0.251006888047,shelter
recoverable,0,0.706,-0.251012506909,shelter
recoverable,0,0.7075,-0.251013947968,shelter
recoverable,0,0.709,-0.249839506041,shelter
recoverable,0,0.7105,-0.246902841811,shelter
recoverable,0,0.712,-0.243940329245,shelter
recoverable,0,0.7135,-0.240952029631,shelter
recoverable,0,0.715,-0.237938004384,shelter
recoverable,0,0.7165,-0.234898314957,shelter
recoverable,0,0.718,-0.231833022999,shelter
recoverable,0,0.7195,-0.228742190254,shelter
recoverable,0,0.721,-0.225625878481,shelter
recoverable,0,0.7225,-0.222484149598,shelter
recoverable,0,0.724,-0.219317065594,shelter
recoverable,0,0.7255,-0.216124688445,shelter
recoverable,0,0.727,-0.212907080258,shelter
recoverable,0,0.7285,-0.209664303182,shelter
recoverable,0,0.73,-0.206396419328,shelter
recoverable,0,0.7315,-0.203103490937,shelter
recoverable,0,0.733,-0.199785580159,shelter
recoverable,0,0.7345,-0.196442749242,shelter
recoverable,0,0.736,-0.193075060429,shelter
recoverable,0,0.7375,-0.189682575878,shelter
recoverable,0,0.739,-0.186265357814,shelter
recoverable,0,0.7405,-0.182823468436,shelter
recoverable,0,0.742,-0.179356969836,shelter
recoverable,0,0.7435,-0.175865924146,shelter
recoverable,0,0.745,-0.172350393452,shelter
recoverable,0,0.7465,-0.168810439706,shelter
recoverable,0,0.748,-0.165246124882,shelter
recoverable,0,0.7495,-0.161657510879,shelter
recoverable,0,0.751,-0.15804465945,shelter
recoverable,0,0.7525,-0.154407632341,shelter
recoverable,0,0.754,-0.150746491203,shelter
recoverable,0,0.7555,-0.147061297521,shelter
recoverable,0,0.757,-0.143352112779,shelter
recoverable,0,0.7585,-0.139618998241,shelter
recoverable,0,0.76,-0.135862015143,shelter
recoverable,0,0.7615,-0.132081224593,shelter
recoverable,0,0.763,-0.128276687489,shelter
recoverable,0,0.7645,-0.12444846468,shelter
recoverable,0,0.766,-0.12059661687,shelter
recoverable,0,0.7675,-0.116721204534,shelter
recoverable,0,0.769,-0.11282228808,shelter
recoverable,0,0.7705,-0.108899927754,shelter
recoverable,0,0.772,-0.104954183554,shelter
recoverable,0,0.7735,-0.100573469621,shelter
recoverable,0,0.775,-0.0961265016901,shelter
recoverable,0,0.7765,-0.0916596588417,shelter
recoverable,0,0.778,-0.0871730601982,shelter
recoverable,0,0.7795,-0.0826668244246,shelter
recoverable,0,0.781,-0.078141069937,shelter
recoverable,0,0.7825,-0.0735959147723,shelter
recoverable,0,0.784,-0.0690314766412,shelter
recoverable,0,0.7855,-0.064447872824,shelter
recoverable,0,0.787,-0.0598452203528,shelter
recoverable,0,0.7885,-0.0552236357823,shelter
recoverable,0,0.79,-0.0505832353953,shelter
recoverable,0,0.7915,-0.0459241351015,shelter
recoverable,0,0.793,-0.0412464503557,shelter
recoverable,0,0.7945,-0.0365502963281,shelter
recoverable,0,0.796,-0.0318357878074,shelter
recoverable,0,0.7975,-0.0271030391198,shelter
recoverable,0,0.799,-0.0223521642969,shelter
recoverable,0,0.8005,-0.0175832769793,shelter
recoverable,0,0.802,-0.0127964903424,shelter
recoverable,0,0.8035,-0.0079919172537,shelter
recoverable,0,0.805,-0.00316967018487,shelter
recoverable,0,0.8065,0.00166201427956,corridor
recoverable,0,0.808,0.00649617556912,corridor
recoverable,0,0.8095,0.0113470523429,corridor
recoverable,0,0.811,0.0162143680759,corridor
recoverable,0,0.8125,0.0210995806309,corridor
recoverable,0,0.814,0.0260025674246,corridor
recoverable,0,0.8155,0.0309232063716,corridor
recoverable,0,0.817,0.0358613759216,corridor
recoverable,0,0.8185,0.0408169549866,corridor
recoverable,0,0.82,0.0457898229868,corridor
recoverable,0,0.8215,0.0507798598792,corridor
recoverable,0,0.823,0.0557869460974,corridor
recoverable,0,0.8245,0.0608109625864,corridor
recoverable,0,0.826,0.0658517908415,corridor
recoverable,0,0.8275,0.0709093128354,corridor
recoverable,0,0.829,0.075983411064,corridor
recoverable,0,0.8305,0.081073968571,corridor
recoverable,0,0.832,0.0861808688796,corridor
recoverable,0,0.8335,0.0913039960897,corridor
recoverable,0,0.835,0.0964432347825,corridor
recoverable,0,0.8365,0.101598470083,corridor
recoverable,0,0.838,0.106769587636,corridor
recoverable,0,0.8395,0.111956473644,corridor
recoverable,0,0.841,0.117159014802,corridor
recoverable,0,0.8425,0.122377098389,corridor
recoverable,0,0.844,0.127610612175,corridor
recoverable,0,0.8455,0.132859444482,corridor
recoverable,0,0.847,0.138123484162,corridor
recoverable,0,0.8485,0.14340262063,corridor
recoverable,0,0.85,0.148696743802,corridor
recoverable,0,0.8515,0.154005744185,corridor
recoverable,0,0.853,0.159329512783,corridor
recoverable,0,0.8545,0.164667941159,corridor
recoverable,0,0.856,0.170020921419,corridor
recoverable,0,0.8575,0.175388346206,corridor
recoverable,0,0.859,0.180770108729,corridor
recoverable,0,0.8605,0.186166102709,corridor
recoverable,0,0.862,0.191576222454,corridor
recoverable,0,0.8635,0.197000362783,corridor
recoverable,0,0.865,0.202438419074,corridor
recoverable,0,0.8665,0.207890287248,corridor
recoverable,0,0.868,0.213355863788,corridor
recoverable,0,0.8695,0.218835045699,corridor
recoverable,0,0.871,0.224327730569,corridor
recoverable,0,0.8725,0.229833816504,corridor
recoverable,0,0.874,0.235353202166,corridor
recoverable,0,0.8755,0.240885786762,corridor
recoverable,0,0.877,0.246431470065,corridor
recoverable,0,0.8785,0.251990152367,corridor
recoverable,0,0.88,0.257561734545,corridor
recoverable,0,0.8815,0.263146117993,corridor
recoverable,0,0.883,0.268743204661,corridor
recoverable,0,0.8845,0.274352897049,corridor
recoverable,0,0.886,0.279975098199,corridor
recoverable,0,0.8875,0.285609711715,corridor
recoverable,0,0.889,0.291256641724,corridor
recoverable,0,0.8905,0.296915792929,corridor
recoverable,0,0.892,0.302587070554,corridor
recoverable,0,0.8935,0.308270380374,corridor
recoverable,0,0.895,0.313965628709,corridor
recoverable,0,0.8965,0.319672722435,corridor
recoverable,0,0.898,0.325391568948,corridor
recoverable,0,0.8995,0.32736788482,corridor
recoverable,0,0.901,0.328435965415,corridor
recoverable,0,0.9025,0.329493931871,corridor
recoverable,0,0.904,0.330541769241,corridor
recoverable,0,0.9055,0.331579462903,corridor
recoverable,0,0.907,0.332606998592,corridor
recoverable,0,0.9085,0.333624362407,corridor
recoverable,0,0.91,0.334631540788,corridor
recoverable,0,0.9115,0.335628520459,corridor
recoverable,0,0.913,0.336615288584,corridor
recoverable,0,0.9145,0.337591832624,corridor
recoverable,0,0.916,0.338558140373,corridor
recoverable,0,0.9175,0.339514199973,corridor
recoverable,0,0.919,0.340459999848,corridor
recoverable,0,0.9205,0.341395528826,corridor
recoverable,0,0.922,0.34232077594,corridor
recoverable,0,0.9235,0.343181063612,corridor
recoverable,0,0.925,0.343873250291,corridor
recoverable,0,0.9265,0.344563442774,corridor
recoverable,0,0.928,0.345251648465,corridor
recoverable,0,0.9295,0.345937874713,corridor
recoverable,0,0.931,0.346622128969,corridor
recoverable,0,0.9325,0.34730441853,corridor
recoverable,0,0.934,0.347984750835,corridor
recoverable,0,0.9355,0.348663133269,corridor
recoverable,0,0.937,0.349339573216,corridor
recoverable,0,0.9385,0.35001407807,corridor
recoverable,0,0.94,0.350686655225,corridor
recoverable,0,0.9415,0.351357311968,corridor
recoverable,0,0.943,0.352026055731,corridor
recoverable,0,0.9445,0.352692893878,corridor
recoverable,0,0.946,0.35335783377,corridor
recoverable,0,0.9475,0.354020882844,corridor
recoverable,0,0.949,0.354682048258,corridor
recoverable,0,0.9505,0.355341337468,corridor
recoverable,0,0.952,0.355998757808,corridor
recoverable,0,0.9535,0.356654316603,corridor
recoverable,0,0.955,0.357308021173,corridor
recoverable,0,0.9565,0.357959878914,corridor
recoverable,0,0.958,0.35860989693,corridor
recoverable,0,0.9595,0.359258082634,corridor
recoverable,0,0.961,0.359904443309,corridor
recoverable,0,0.9625,0.360548986226,corridor
recoverable,0,0.964,0.361191718648,corridor
recoverable,0,0.9655,0.361832647907,corridor
recoverable,0,0.967,0.362471781054,corridor
recoverable,0,0.9685,0.363109125439,corridor
recoverable,0,0.97,0.363744688276,corridor
recoverable,0,0.9715,0.364378476768,corridor
recoverable,0,0.973,0.365010498108,corridor
recoverable,0,0.9745,0.365640759532,corridor
recoverable,0,0.976,0.366269268069,corridor
recoverable,0,0.9775,0.366896030963,corridor
recoverable,0,0.979,0.36752105535,corridor
recoverable,0,0.9805,0.368144348443,corridor
recoverable,0,0.982,0.368765917128,corridor
recoverable,0,0.9835,0.369385768657,corridor
recoverable,0,0.985,0.370003910101,corridor
recoverable,0,0.9865,0.370620348521,corridor
recoverable,0,0.988,0.371235091006,corridor
recoverable,0,0.9895,0.371848144478,corridor
recoverable,0,0.991,0.372459516042,corridor
recoverable,0,0.9925,0.373069212745,corridor
recoverable,0,0.994,0.373677241415,corridor
recoverable,0,0.9955,0.374283609151,corridor
recoverable,0,0.997,0.374888322892,corridor
recoverable,0,0.9985,0.375491389578,corridor
recoverable,0,1,0.376092816015,corridor
recoverable,0.01,0.55,-0.229770483668,shelter
recoverable,0.01,0.5515,-0.230248662557,shelter
recoverable,0.01,0.553,-0.230721405955,shelter
recoverable,0.01,0.5545,-0.231188751837,shelter
recoverable,0.01,0.556,-0.231650738377,shelter
recoverable,0.01,0.5575,-0.232107404048,shelter
recoverable,0.01,0.559,-0.232558787513,shelter
recoverable,0.01,0.5605,-0.233004927723,shelter
recoverable,0.01,0.562,-0.233445863818,shelter
recoverable,0.01,0.5635,-0.233881635213,shelter
recoverable,0.01,0.565,-0.234312281506,shelter
recoverable,0.01,0.5665,-0.234737842563,shelter
recoverable,0.01,0.568,-0.235158358438,shelter
recoverable,0.01,0.5695,-0.235573869398,shelter
recoverable,0.01,0.571,-0.23598441596,shelter
recoverable,0.01,0.5725,-0.236390038804,shelter
recoverable,0.01,0.574,-0.236790778862,shelter
recoverable,0.01,0.5755,-0.237186677221,shelter
recoverable,0.01,0.577,-0.237577775219,shelter
recoverable,0.01,0.5785,-0.237964114337,shelter
recoverable,0.01,0.58,-0.238345736302,shelter
recoverable,0.01,0.5815,-0.238722682981,shelter
recoverable,0.01,0.583,-0.239094996476,shelter
recoverable,0.01,0.5845,-0.239462719025,shelter
recoverable,0.01,0.586,-0.239825893098,shelter
recoverable,0.01,0.5875,-0.240184561291,shelter
recoverable,0.01,0.589,-0.240538766427,shelter
recoverable,0.01,0.5905,-0.240888551452,shelter
recoverable,0.01,0.592,-0.24123395953,shelter
recoverable,0.01,0.5935,-0.241575033945,shelter
recoverable,0.01,0.595,-0.241911818195,shelter
recoverable,0.01,0.5965,-0.242244355888,shelter
recoverable,0.01,0.598,-0.242572690845,shelter
recoverable,0.01,0.5995,-0.242896866991,shelter
recoverable,0.01,0.601,-0.243216928459,shelter
recoverable,0.01,0.6025,-0.24353291948,shelter
recoverable,0.01,0.604,-0.243844884489,shelter
recoverable,0.01,0.6055,-0.244152868016,shelter
recoverable,0.01,0.607,-0.244456914775,shelter
recoverable,0.01,0.6085,-0.244757069624,shelter
recoverable,0.01,0.61,-0.245053377523,shelter
recoverable,0.01,0.6115,-0.245345883622,shelter
recoverable,0.01,0.613,-0.245634633156,shelter
recoverable,0.01,0.6145,-0.245919671548,shelter
recoverable,0.01,0.616,-0.2462010443,shelter
recoverable,0.01,0.6175,-0.246478797098,shelter
recoverable,0.01,0.619,-0.246752975706,shelter
recoverable,0.01,0.6205,-0.247023626064,shelter
recoverable,0.01,0.622,-0.247290794187,shelter
recoverable,0.01,0.6235,-0.247554526267,shelter
recoverable,0.01,0.625,-0.247814868562,shelter
recoverable,0.01,0.6265,-0.248071867493,shelter
recoverable,0.01,0.628,-0.248325569595,shelter
recoverable,0.01,0.6295,-0.248576021486,shelter
recoverable,0.01,0.631,-0.248823269945,shelter
recoverable,0.01,0.6325,-0.249067361818,shelter
recoverable,0.01,0.634,-0.249308344111,shelter
recoverable,0.01,0.6355,-0.249546263889,shelter
recoverable,0.01,0.637,-0.249781168368,shelter
recoverable,0.01,0.6385,-0.250013104868,shelter
recoverable,0.01,0.64,-0.250242120779,shelter
recoverable,0.01,0.6415,-0.250468263645,shelter
recoverable,0.01,0.643,-0.250691581064,shelter
recoverable,0.01,0.6445,-0.250912120787,shelter
recoverable,0.01,0.646,-0.251129930614,shelter
recoverable,0.01,0.6475,-0.251345058486,shelter
recoverable,0.01,0.649,-0.251557552438,shelter
recoverable,0.01,0.6505,-0.251767460568,shelter
recoverable,0.01,0.652,-0.25197483112,shelter
recoverable,0.01,0.6535,-0.252179712382,shelter
recoverable,0.01,0.655,-0.252382152775,shelter
recoverable,0.01,0.6565,-0.252582200812,shelter
recoverable,0.01,0.658,-0.252779905063,shelter
recoverable,0.01,0.6595,-0.252975314237,shelter
recoverable,0.01,0.661,-0.253168477082,shelter
recoverable,0.01,0.6625,-0.253359442478,shelter
recoverable,0.01,0.664,-0.253483032351,shelter
recoverable,0.01,0.6655,-0.253604311039,shelter
recoverable,0.01,0.667,-0.2537239012,shelter
recoverable,0.01,0.6685,-0.253770678775,shelter
recoverable,0.01,0.67,-0.253802819458,shelter
recoverable,0.01,0.6715,-0.253834065899,shelter
recoverable,0.01,0.673,-0.253864493153,shelter
recoverable,0.01,0.6745,-0.253894175988,shelter
recoverable,0.01,0.676,-0.253923188987,shelter
recoverable,0.01,0.6775,-0.253951606426,shelter
recoverable,0.01,0.679,-0.253979502375,shelter
recoverable,0.01,0.6805,-0.254006950647,shelter
recoverable,0.01,0.682,-0.254034024756,shelter
recoverable,0.01,0.6835,-0.254060798011,shelter
recoverable,0.01,0.685,-0.254087343397,shelter
recoverable,0.01,0.6865,-0.254113733678,shelter
recoverable,0.01,0.688,-0.25413550022,shelter
recoverable,0.01,0.6895,-0.25412201578,shelter
recoverable,0.01,0.691,-0.254109592752,shelter
recoverable,0.01,0.6925,-0.254098292321,shelter
recoverable,0.01,0.694,-0.254088175337,shelter
recoverable,0.01,0.6955,-0.254079302268,shelter
recoverable,0.01,0.697,-0.25407173333,shelter
recoverable,0.01,0.6985,-0.254065528329,shelter
recoverable,0.01,0.7,-0.254060746809,shelter
recoverable,0.01,0.7015,-0.254057447981,shelter
recoverable,0.01,0.703,-0.254055690672,shelter
recoverable,0.01,0.7045,-0.254055533444,shelter
recoverable,0.01,0.706,-0.254057034527,shelter
recoverable,0.01,0.7075,-0.254060251773,shelter
recoverable,0.01,0.709,-0.254065242786,shelter
recoverable,0.01,0.7105,-0.254028381608,shelter
recoverable,0.01,0.712,-0.252380365721,shelter
recoverable,0.01,0.7135,-0.249444100426,shelter
recoverable,0.01,0.715,-0.246482067751,shelter
recoverable,0.01,0.7165,-0.243494327996,shelter
recoverable,0.01,0.718,-0.240480941588,shelter
recoverable,0.01,0.7195,-0.237441968998,shelter
recoverable,0.01,0.721,-0.234377470916,shelter
recoverable,0.01,0.7225,-0.231287508023,shelter
recoverable,0.01,0.724,-0.228172141179,shelter
recoverable,0.01,0.7255,-0.22503143132,shelter
recoverable,0.01,0.727,-0.221865439382,shelter
recoverable,0.01,0.7285,-0.218674226445,shelter
recoverable,0.01,0.73,-0.21545785364,shelter
recoverable,0.01,0.7315,-0.212216382072,shelter
recoverable,0.01,0.733,-0.208949872961,shelter
recoverable,0.01,0.7345,-0.205658387555,shelter
recoverable,0.01,0.736,-0.202341987049,shelter
recoverable,0.01,0.7375,-0.199000732755,shelter
recoverable,0.01,0.739,-0.195634685878,shelter
recoverable,0.01,0.7405,-0.19224390771,shelter
recoverable,0.01,0.742,-0.188828459525,shelter
recoverable,0.01,0.7435,-0.185388402498,shelter
recoverable,0.01,0.745,-0.181923797862,shelter
recoverable,0.01,0.7465,-0.17843470681,shelter
recoverable,0.01,0.748,-0.174921190415,shelter
recoverable,0.01,0.7495,-0.171383309785,shelter
recoverable,0.01,0.751,-0.167821125964,shelter
recoverable,0.01,0.7525,-0.164234699856,shelter
recoverable,0.01,0.754,-0.160624092378,shelter
recoverable,0.01,0.7555,-0.15698936436,shelter
recoverable,0.01,0.757,-0.153330576477,shelter
recoverable,0.01,0.7585,-0.149647789387,shelter
recoverable,0.01,0.76,-0.14594106365,shelter
recoverable,0.01,0.7615,-0.142210459645,shelter
recoverable,0.01,0.763,-0.138456037717,shelter
recoverable,0.01,0.7645,-0.134677858094,shelter
recoverable,0.01,0.766,-0.130875980803,shelter
recoverable,0.01,0.7675,-0.12705046582,shelter
recoverable,0.01,0.769,-0.123201372982,shelter
recoverable,0.01,0.7705,-0.119328761911,shelter
recoverable,0.01,0.772,-0.115432692158,shelter
recoverable,0.01,0.7735,-0.111513223119,shelter
recoverable,0.01,0.775,-0.10753443776,shelter
recoverable,0.01,0.7765,-0.103109201048,shelter
recoverable,0.01,0.778,-0.098663976313,shelter
recoverable,0.01,0.7795,-0.0941988816421,shelter
recoverable,0.01,0.781,-0.0897140348072,shelter
recoverable,0.01,0.7825,-0.0852095531671,shelter
recoverable,0.01,0.784,-0.0806855538372,shelter
recoverable,0.01,0.7855,-0.076142153591,shelter
recoverable,0.01,0.787,-0.0715794687815,shelter
recoverable,0.01,0.7885,-0.0669976155031,shelter
recoverable,0.01,0.79,-0.0623967094984,shelter
recoverable,0.01,0.7915,-0.0577768660795,shelter
recoverable,0.01,0.793,-0.0531382002891,shelter
recoverable,0.01,0.7945,-0.0484808268076,shelter
recoverable,0.01,0.796,-0.043804859877,shelter
recoverable,0.01,0.7975,-0.0391104134586,shelter
recoverable,0.01,0.799,-0.0343976011421,shelter
recoverable,0.01,0.8005,-0.0296665360721,shelter
recoverable,0.01,0.802,-0.0249173311294,shelter
recoverable,0.01,0.8035,-0.0201500987044,shelter
recoverable,0.01,0.805,-0.0153649509026,shelter
recoverable,0.01,0.8065,-0.0105619994434,shelter
recoverable,0.01,0.808,-0.00574135558111,shelter
recoverable,0.01,0.8095,-0.000903130273895,shelter
recoverable,0.01,0.811,0.00393389488489,corridor
recoverable,0.01,0.8125,0.00878463377374,corridor
recoverable,0.01,0.814,0.0136516987299,corridor
recoverable,0.01,0.8155,0.0185365977327,corridor
recoverable,0.01,0.817,0.0234392773491,corridor
recoverable,0.01,0.8185,0.0283596166419,corridor
recoverable,0.01,0.82,0.0332974951931,corridor
recoverable,0.01,0.8215,0.0382527930278,corridor
recoverable,0.01,0.823,0.0432253907159,corridor
recoverable,0.01,0.8245,0.0482151692807,corridor
recoverable,0.01,0.826,0.0532220102579,corridor
recoverable,0.01,0.8275,0.0582457956748,corridor
recoverable,0.01,0.829,0.0632864080891,corridor
recoverable,0.01,0.8305,0.0683437305215,corridor
recoverable,0.01,0.832,0.0734176465491,corridor
recoverable,0.01,0.8335,0.0785080402171,corridor
recoverable,0.01,0.835,0.0836147960962,corridor
recoverable,0.01,0.8365,0.0887377992622,corridor
recoverable,0.01,0.838,0.0938769353309,corridor
recoverable,0.01,0.8395,0.0990320903959,corridor
recoverable,0.01,0.841,0.104203151117,corridor
recoverable,0.01,0.8425,0.109390004632,corridor
recoverable,0.01,0.844,0.114592538616,corridor
recoverable,0.01,0.8455,0.119810641259,corridor
recoverable,0.01,0.847,0.125044201299,corridor
recoverable,0.01,0.8485,0.130293107961,corridor
recoverable,0.01,0.85,0.135557251045,corridor
recoverable,0.01,0.8515,0.140836520838,corridor
recoverable,0.01,0.853,0.14613080817,corridor
recoverable,0.01,0.8545,0.151440004393,corridor
recoverable,0.01,0.856,0.156764001415,corridor
recoverable,0.01,0.8575,0.162102691637,corridor
recoverable,0.01,0.859,0.16745596804,corridor
recoverable,0.01,0.8605,0.172823724099,corridor
recoverable,0.01,0.862,0.178205853835,corridor
recoverable,0.01,0.8635,0.183602251799,corridor
recoverable,0.01,0.865,0.189012813099,corridor
recoverable,0.01,0.8665,0.194437433342,corridor
recoverable,0.01,0.868,0.199876008717,corridor
recoverable,0.01,0.8695,0.205328435912,corridor
recoverable,0.01,0.871,0.210794612165,corridor
recoverable,0.01,0.8725,0.216274435243,corridor
recoverable,0.01,0.874,0.221767803474,corridor
recoverable,0.01,0.8755,0.227274615701,corridor
recoverable,0.01,0.877,0.232794771302,corridor
recoverable,0.01,0.8785,0.238328170224,corridor
recoverable,0.01,0.88,0.243874712919,corridor
recoverable,0.01,0.8815,0.249434300391,corridor
recoverable,0.01,0.883,0.255006834174,corridor
recoverable,0.01,0.8845,0.260592216358,corridor
recoverable,0.01,0.886,0.266190349543,corridor
recoverable,0.01,0.8875,0.271801136905,corridor
recoverable,0.01,0.889,0.277424482121,corridor
recoverable,0.01,0.8905,0.283060289421,corridor
recoverable,0.01,0.892,0.288708463565,corridor
recoverable,0.01,0.8935,0.294368909866,corridor
recoverable,0.01,0.895,0.300041534156,corridor
recoverable,0.01,0.8965,0.305726242801,corridor
recoverable,0.01,0.898,0.311422942726,corridor
recoverable,0.01,0.8995,0.317131541367,corridor
recoverable,0.01,0.901,0.322851946701,corridor
recoverable,0.01,0.9025,0.328584067237,corridor
recoverable,0.01,0.904,0.330868056328,corridor
recoverable,0.01,0.9055,0.331939991633,corridor
recoverable,0.01,0.907,0.333001847678,corridor
recoverable,0.01,0.9085,0.334053609631,corridor
recoverable,0.01,0.91,0.335095262905,corridor
recoverable,0.01,0.9115,0.336126793362,corridor
recoverable,0.01,0.913,0.337148187174,corridor
recoverable,0.01,0.9145,0.338159430857,corridor
recoverable,0.01,0.916,0.339160511282,corridor
recoverable,0.01,0.9175,0.340151415646,corridor
recoverable,0.01,0.919,0.34113213142,corridor
recoverable,0.01,0.9205,0.342102646502,corridor
recoverable,0.01,0.922,0.343062949073,corridor
recoverable,0.01,0.9235,0.34401302764,corridor
recoverable,0.01,0.925,0.344952871042,corridor
recoverable,0.01,0.9265,0.34583192319,corridor
recoverable,0.01,0.928,0.346542822781,corridor
recoverable,0.01,0.9295,0.347251715821,corridor
recoverable,0.01,0.931,0.347958609511,corridor
recoverable,0.01,0.9325,0.348663510996,corridor
recoverable,0.01,0.934,0.349366427425,corridor
recoverable,0.01,0.9355,0.350067365968,corridor
recoverable,0.01,0.937,0.350766333793,corridor
recoverable,0.01,0.9385,0.351463337961,corridor
recoverable,0.01,0.94,0.352158385698,corridor
recoverable,0.01,0.9415,0.352851484162,corridor
recoverable,0.01,0.943,0.353542640511,corridor
recoverable,0.01,0.9445,0.354231861903,corridor
recoverable,0.01,0.946,0.354919155508,corridor
recoverable,0.01,0.9475,0.355604528497,corridor
recoverable,0.01,0.949,0.356287987938,corridor
recoverable,0.01,0.9505,0.356969541041,corridor
recoverable,0.01,0.952,0.357649194954,corridor
recoverable,0.01,0.9535,0.358326956821,corridor
recoverable,0.01,0.955,0.359002833792,corridor
recoverable,0.01,0.9565,0.359676833028,corridor
recoverable,0.01,0.958,0.360348961557,corridor
recoverable,0.01,0.9595,0.361019226574,corridor
recoverable,0.01,0.961,0.361687635198,corridor
recoverable,0.01,0.9625,0.36235419454,corridor
