trial_id,seed,agent,hazard_mode,reliability,progress,target_global_step,observed_global_step,step_lag,choice,greedy_action,corridor_selected
lethal_risky_corridor-expected_sarsa-s7-d0c7237a9dc1,7,expected_sarsa,lethal,0.992,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-d0c7237a9dc1,7,expected_sarsa,lethal,0.992,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-d2aa5b33e332,7,expected_sarsa,lethal,1,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-d2aa5b33e332,7,expected_sarsa,lethal,1,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-d2aa5b33e332,7,expected_sarsa,lethal,1,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-d2aa5b33e332,7,expected_sarsa,lethal,1,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-d41a2eeee46e,7,expected_sarsa,lethal,0.986,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-d41a2eeee46e,7,expected_sarsa,lethal,0.986,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-d41a2eeee46e,7,expected_sarsa,lethal,0.986,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-d41a2eeee46e,7,expected_sarsa,lethal,0.986,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-dcd3726f2dbb,7,expected_sarsa,lethal,0.97,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-dcd3726f2dbb,7,expected_sarsa,lethal,0.97,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-dcd3726f2dbb,7,expected_sarsa,lethal,0.97,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-dcd3726f2dbb,7,expected_sarsa,lethal,0.97,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-de1a7cfd1790,7,expected_sarsa,lethal,0.984,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-de1a7cfd1790,7,expected_sarsa,lethal,0.984,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-de1a7cfd1790,7,expected_sarsa,lethal,0.984,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-de1a7cfd1790,7,expected_sarsa,lethal,0.984,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-f78f5d4a4d68,7,expected_sarsa,lethal,0.99,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-f78f5d4a4d68,7,expected_sarsa,lethal,0.99,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-f78f5d4a4d68,7,expected_sarsa,lethal,0.99,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s7-f78f5d4a4d68,7,expected_sarsa,lethal,0.99,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-0505d5c2887f,8,expected_sarsa,lethal,0.99,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-0505d5c2887f,8,expected_sarsa,lethal,0.99,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-0505d5c2887f,8,expected_sarsa,lethal,0.99,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-0505d5c2887f,8,expected_sarsa,lethal,0.99,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-09b147ddee13,8,expected_sarsa,lethal,0.98,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-09b147ddee13,8,expected_sarsa,lethal,0.98,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-09b147ddee13,8,expected_sarsa,lethal,0.98,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-09b147ddee13,8,expected_sarsa,lethal,0.98,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-0aa7076769d6,8,expected_sarsa,lethal,0.9895,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-0aa7076769d6,8,expected_sarsa,lethal,0.9895,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-0aa7076769d6,8,expected_sarsa,lethal,0.9895,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-0aa7076769d6,8,expected_sarsa,lethal,0.9895,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-1011f08d1846,8,expected_sarsa,lethal,0.992,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-1011f08d1846,8,expected_sarsa,lethal,0.992,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-1011f08d1846,8,expected_sarsa,lethal,0.992,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-1011f08d1846,8,expected_sarsa,lethal,0.992,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-15a6248f5de7,8,expected_sarsa,lethal,0.998,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-15a6248f5de7,8,expected_sarsa,lethal,0.998,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-15a6248f5de7,8,expected_sarsa,lethal,0.998,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-15a6248f5de7,8,expected_sarsa,lethal,0.998,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-20fb0d10d6a1,8,expected_sarsa,lethal,0.994,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-20fb0d10d6a1,8,expected_sarsa,lethal,0.994,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-20fb0d10d6a1,8,expected_sarsa,lethal,0.994,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-20fb0d10d6a1,8,expected_sarsa,lethal,0.994,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-2a28baf244e6,8,expected_sarsa,lethal,0.991,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-2a28baf244e6,8,expected_sarsa,lethal,0.991,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-2a28baf244e6,8,expected_sarsa,lethal,0.991,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-2a28baf244e6,8,expected_sarsa,lethal,0.991,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-32e86b8e0ebe,8,expected_sarsa,lethal,0.989,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-32e86b8e0ebe,8,expected_sarsa,lethal,0.989,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-32e86b8e0ebe,8,expected_sarsa,lethal,0.989,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-32e86b8e0ebe,8,expected_sarsa,lethal,0.989,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-3e3e5f93ce67,8,expected_sarsa,lethal,0.996,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-3e3e5f93ce67,8,expected_sarsa,lethal,0.996,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-3e3e5f93ce67,8,expected_sarsa,lethal,0.996,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-3e3e5f93ce67,8,expected_sarsa,lethal,0.996,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-4c9c10b428c8,8,expected_sarsa,lethal,0.988,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-4c9c10b428c8,8,expected_sarsa,lethal,0.988,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-4c9c10b428c8,8,expected_sarsa,lethal,0.988,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-4c9c10b428c8,8,expected_sarsa,lethal,0.988,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-7311291df986,8,expected_sarsa,lethal,0.986,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-7311291df986,8,expected_sarsa,lethal,0.986,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-7311291df986,8,expected_sarsa,lethal,0.986,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-7311291df986,8,expected_sarsa,lethal,0.986,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-8fb096990279,8,expected_sarsa,lethal,0.984,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-8fb096990279,8,expected_sarsa,lethal,0.984,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-8fb096990279,8,expected_sarsa,lethal,0.984,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-8fb096990279,8,expected_sarsa,lethal,0.984,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-a69bf4458731,8,expected_sarsa,lethal,0.97,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-a69bf4458731,8,expected_sarsa,lethal,0.97,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-a69bf4458731,8,expected_sarsa,lethal,0.97,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-a69bf4458731,8,expected_sarsa,lethal,0.97,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-c8802ca89a6a,8,expected_sarsa,lethal,1,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-c8802ca89a6a,8,expected_sarsa,lethal,1,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-c8802ca89a6a,8,expected_sarsa,lethal,1,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s8-c8802ca89a6a,8,expected_sarsa,lethal,1,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-06d130ab4281,9,expected_sarsa,lethal,0.989,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-06d130ab4281,9,expected_sarsa,lethal,0.989,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-06d130ab4281,9,expected_sarsa,lethal,0.989,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-06d130ab4281,9,expected_sarsa,lethal,0.989,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-252a88bc5109,9,expected_sarsa,lethal,0.996,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-252a88bc5109,9,expected_sarsa,lethal,0.996,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-252a88bc5109,9,expected_sarsa,lethal,0.996,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-252a88bc5109,9,expected_sarsa,lethal,0.996,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-36161dac00b3,9,expected_sarsa,lethal,0.994,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-36161dac00b3,9,expected_sarsa,lethal,0.994,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-36161dac00b3,9,expected_sarsa,lethal,0.994,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-36161dac00b3,9,expected_sarsa,lethal,0.994,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-3ab5be254c85,9,expected_sarsa,lethal,0.991,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-3ab5be254c85,9,expected_sarsa,lethal,0.991,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-3ab5be254c85,9,expected_sarsa,lethal,0.991,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-3ab5be254c85,9,expected_sarsa,lethal,0.991,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-44bb2104be73,9,expected_sarsa,lethal,0.988,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-44bb2104be73,9,expected_sarsa,lethal,0.988,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-44bb2104be73,9,expected_sarsa,lethal,0.988,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-44bb2104be73,9,expected_sarsa,lethal,0.988,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-54f726730c97,9,expected_sarsa,lethal,0.986,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-54f726730c97,9,expected_sarsa,lethal,0.986,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-54f726730c97,9,expected_sarsa,lethal,0.986,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-54f726730c97,9,expected_sarsa,lethal,0.986,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-623b92fbf49c,9,expected_sarsa,lethal,1,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-623b92fbf49c,9,expected_sarsa,lethal,1,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-623b92fbf49c,9,expected_sarsa,lethal,1,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-623b92fbf49c,9,expected_sarsa,lethal,1,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-65e37f924149,9,expected_sarsa,lethal,0.99,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-65e37f924149,9,expected_sarsa,lethal,0.99,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-65e37f924149,9,expected_sarsa,lethal,0.99,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-65e37f924149,9,expected_sarsa,lethal,0.99,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-7a145c832985,9,expected_sarsa,lethal,0.97,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-7a145c832985,9,expected_sarsa,lethal,0.97,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-7a145c832985,9,expected_sarsa,lethal,0.97,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-7a145c832985,9,expected_sarsa,lethal,0.97,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-8810a409d7d2,9,expected_sarsa,lethal,0.984,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-8810a409d7d2,9,expected_sarsa,lethal,0.984,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-8810a409d7d2,9,expected_sarsa,lethal,0.984,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-8810a409d7d2,9,expected_sarsa,lethal,0.984,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-a1b87fef3c11,9,expected_sarsa,lethal,0.992,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-a1b87fef3c11,9,expected_sarsa,lethal,0.992,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-a1b87fef3c11,9,expected_sarsa,lethal,0.992,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-a1b87fef3c11,9,expected_sarsa,lethal,0.992,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-a91d9b7d5f55,9,expected_sarsa,lethal,0.998,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-a91d9b7d5f55,9,expected_sarsa,lethal,0.998,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-a91d9b7d5f55,9,expected_sarsa,lethal,0.998,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-a91d9b7d5f55,9,expected_sarsa,lethal,0.998,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-d1dc01066946,9,expected_sarsa,lethal,0.9895,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-d1dc01066946,9,expected_sarsa,lethal,0.9895,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-d1dc01066946,9,expected_sarsa,lethal,0.9895,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-d1dc01066946,9,expected_sarsa,lethal,0.9895,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-e9a77259eaf6,9,expected_sarsa,lethal,0.98,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-e9a77259eaf6,9,expected_sarsa,lethal,0.98,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-e9a77259eaf6,9,expected_sarsa,lethal,0.98,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-expected_sarsa-s9-e9a77259eaf6,9,expected_sarsa,lethal,0.98,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-0cea72d0077e,0,q_learning,lethal,0.989,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-0cea72d0077e,0,q_learning,lethal,0.989,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-0cea72d0077e,0,q_learning,lethal,0.989,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-0cea72d0077e,0,q_learning,lethal,0.989,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-19e4b1b4c912,0,q_learning,lethal,0.996,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-19e4b1b4c912,0,q_learning,lethal,0.996,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-19e4b1b4c912,0,q_learning,lethal,0.996,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-19e4b1b4c912,0,q_learning,lethal,0.996,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-401e967149a2,0,q_learning,lethal,0.994,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-401e967149a2,0,q_learning,lethal,0.994,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-401e967149a2,0,q_learning,lethal,0.994,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-401e967149a2,0,q_learning,lethal,0.994,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-5bee16c72d87,0,q_learning,lethal,1,0.25,25000,25000,0,corridor,1,1
lethal_risky_corridor-q_learning-s0-5bee16c72d87,0,q_learning,lethal,1,0.5,50000,50000,0,corridor,1,1
lethal_risky_corridor-q_learning-s0-5bee16c72d87,0,q_learning,lethal,1,0.75,75000,75000,0,corridor,1,1
lethal_risky_corridor-q_learning-s0-5bee16c72d87,0,q_learning,lethal,1,1,100000,100000,0,corridor,1,1
lethal_risky_corridor-q_learning-s0-6a7780a45fd7,0,q_learning,lethal,0.984,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-6a7780a45fd7,0,q_learning,lethal,0.984,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-6a7780a45fd7,0,q_learning,lethal,0.984,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-6a7780a45fd7,0,q_learning,lethal,0.984,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-986c40061e4a,0,q_learning,lethal,0.991,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-986c40061e4a,0,q_learning,lethal,0.991,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-986c40061e4a,0,q_learning,lethal,0.991,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-986c40061e4a,0,q_learning,lethal,0.991,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-9e49125803c4,0,q_learning,lethal,0.988,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-9e49125803c4,0,q_learning,lethal,0.988,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-9e49125803c4,0,q_learning,lethal,0.988,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-9e49125803c4,0,q_learning,lethal,0.988,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-b54296175b21,0,q_learning,lethal,0.9895,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-b54296175b21,0,q_learning,lethal,0.9895,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-b54296175b21,0,q_learning,lethal,0.9895,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-b54296175b21,0,q_learning,lethal,0.9895,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-bae171ff4845,0,q_learning,lethal,0.98,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-bae171ff4845,0,q_learning,lethal,0.98,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-bae171ff4845,0,q_learning,lethal,0.98,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-bae171ff4845,0,q_learning,lethal,0.98,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-c04454f30f81,0,q_learning,lethal,0.99,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-c04454f30f81,0,q_learning,lethal,0.99,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-c04454f30f81,0,q_learning,lethal,0.99,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-c04454f30f81,0,q_learning,lethal,0.99,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-d60f296424c0,0,q_learning,lethal,0.97,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-d60f296424c0,0,q_learning,lethal,0.97,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-d60f296424c0,0,q_learning,lethal,0.97,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-d60f296424c0,0,q_learning,lethal,0.97,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-d610ac7d65da,0,q_learning,lethal,0.992,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-d610ac7d65da,0,q_learning,lethal,0.992,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-d610ac7d65da,0,q_learning,lethal,0.992,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-d610ac7d65da,0,q_learning,lethal,0.992,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-ddb0ab55327d,0,q_learning,lethal,0.998,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-ddb0ab55327d,0,q_learning,lethal,0.998,0.5,50000,50000,0,corridor,1,1
lethal_risky_corridor-q_learning-s0-ddb0ab55327d,0,q_learning,lethal,0.998,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-ddb0ab55327d,0,q_learning,lethal,0.998,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-eaf22d111c1e,0,q_learning,lethal,0.986,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-eaf22d111c1e,0,q_learning,lethal,0.986,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-eaf22d111c1e,0,q_learning,lethal,0.986,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s0-eaf22d111c1e,0,q_learning,lethal,0.986,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-23963b813dca,1,q_learning,lethal,0.986,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-23963b813dca,1,q_learning,lethal,0.986,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-23963b813dca,1,q_learning,lethal,0.986,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-23963b813dca,1,q_learning,lethal,0.986,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-343a2e2005e5,1,q_learning,lethal,0.99,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-343a2e2005e5,1,q_learning,lethal,0.99,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-343a2e2005e5,1,q_learning,lethal,0.99,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-343a2e2005e5,1,q_learning,lethal,0.99,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-51209170e6f3,1,q_learning,lethal,0.994,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-51209170e6f3,1,q_learning,lethal,0.994,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-51209170e6f3,1,q_learning,lethal,0.994,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-51209170e6f3,1,q_learning,lethal,0.994,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-5a150b3780cd,1,q_learning,lethal,0.9895,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-5a150b3780cd,1,q_learning,lethal,0.9895,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-5a150b3780cd,1,q_learning,lethal,0.9895,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-5a150b3780cd,1,q_learning,lethal,0.9895,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-64f0866e48fa,1,q_learning,lethal,0.989,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-64f0866e48fa,1,q_learning,lethal,0.989,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-64f0866e48fa,1,q_learning,lethal,0.989,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-64f0866e48fa,1,q_learning,lethal,0.989,1,100000,100000,0,shelter,2,0
