trial_id,seed,agent,hazard_mode,reliability,global_step,choice,greedy_action,corridor_selected,unresolved,start_action_gap,target_epsilon,target_oracle_gap,absolute_gap_error,exact_deployment_regret
recoverable_risky_corridor-expected_sarsa-s12-bfef9482d6d0,12,expected_sarsa,recoverable,0.82,100000,shelter,2,0,False,-0.0601333605393,0.1,-0.0880753974699,0.0279420369306,0.0560096386077
recoverable_risky_corridor-expected_sarsa-s12-d730c852965b,12,expected_sarsa,recoverable,0.86,100000,corridor,1,1,False,0.0212808396082,0.1,0.0406089760621,0.0193281364538,0.0242369717933
recoverable_risky_corridor-expected_sarsa-s12-ed42d550ec8c,12,expected_sarsa,recoverable,0.805,100000,shelter,2,0,False,-0.028081801586,0.1,-0.132990346924,0.104908545338,0
recoverable_risky_corridor-expected_sarsa-s12-f0afd26e745a,12,expected_sarsa,recoverable,0.7,100000,shelter,2,0,False,-0.211861537455,0.1,-0.284213191927,0.0723516544715,0.212989071211
recoverable_risky_corridor-expected_sarsa-s13-05612f78d125,13,expected_sarsa,recoverable,0.82,100000,shelter,2,0,False,-0.0734018191641,0.1,-0.0880753974699,0.0146735783059,0.0686852547346
recoverable_risky_corridor-expected_sarsa-s13-078bb3359e14,13,expected_sarsa,recoverable,0.79,100000,shelter,2,0,False,-0.00618518344956,0.1,-0.171922745115,0.165737561666,0.000546626672655
recoverable_risky_corridor-expected_sarsa-s13-4f5cd5752bce,13,expected_sarsa,recoverable,0.835,100000,shelter,2,0,False,-0.034802294139,0.1,-0.0412706073757,0.00646831323677,0.118144942339
recoverable_risky_corridor-expected_sarsa-s13-57284ded5d9b,13,expected_sarsa,recoverable,0.86,100000,corridor,1,1,False,0.0179327819963,0.1,0.0406089760621,0.0226761940658,0.0130401350529
recoverable_risky_corridor-expected_sarsa-s13-6dd7123c4290,13,expected_sarsa,recoverable,0.805,100000,shelter,2,0,False,-0.0962249697316,0.1,-0.132990346924,0.0367653771928,0.00561913055476
recoverable_risky_corridor-expected_sarsa-s13-7e20658427b9,13,expected_sarsa,recoverable,0.88,100000,corridor,1,1,False,0.0756708653772,0.1,0.109429583006,0.0337587176293,0.000588420270753
recoverable_risky_corridor-expected_sarsa-s13-8b53569983ca,13,expected_sarsa,recoverable,1,100000,corridor,1,1,False,0.330689534564,0.1,0.395318579314,0.0646290447506,1.7763568394e-15
recoverable_risky_corridor-expected_sarsa-s13-97074a6c2bd0,13,expected_sarsa,recoverable,0.84,100000,shelter,2,0,False,-0.0605344910223,0.1,-0.025266788294,0.0352677027283,0.128056164843
recoverable_risky_corridor-expected_sarsa-s13-a346e55a5cc2,13,expected_sarsa,recoverable,0.825,100000,shelter,2,0,False,-0.0664890323286,0.1,-0.0726786798347,0.00618964750604,0.0769767889492
recoverable_risky_corridor-expected_sarsa-s13-a512b5d48870,13,expected_sarsa,recoverable,0.85,100000,shelter,2,0,False,-0.0548257934812,0.1,0.00729888184311,0.0621246753243,0.184863754288
recoverable_risky_corridor-expected_sarsa-s13-a7b48fba8197,13,expected_sarsa,recoverable,0.7,100000,shelter,2,0,False,-0.203724597039,0.1,-0.284213191927,0.0804885948873,0.00113470913268
