trial_id,agent,seed,hazard_mode,reliability,evaluation_policy_mode,episode_return,success,failure,truncation,truncated_episodes,evaluation_episodes,total_episode_steps,hazard_penalty_steps,realized_corridor,penalty_steps_per_1000
recoverable_risky_corridor-expected_sarsa-s13-a346e55a5cc2,expected_sarsa,13,recoverable,0.825,behavior,6.8488,1,0,0,0,25,413,8,0.28,19.3704600484
recoverable_risky_corridor-expected_sarsa-s13-a346e55a5cc2,expected_sarsa,13,recoverable,0.825,greedy,7.0664,1,0,0,0,25,364,3,0.24,8.24175824176
recoverable_risky_corridor-expected_sarsa-s13-a512b5d48870,expected_sarsa,13,recoverable,0.85,behavior,6.9544,1,0,0,0,25,419,2,0.2,4.77326968974
recoverable_risky_corridor-expected_sarsa-s13-a512b5d48870,expected_sarsa,13,recoverable,0.85,greedy,7.1168,1,0,0,0,25,368,0,0.16,0
recoverable_risky_corridor-expected_sarsa-s13-a7b48fba8197,expected_sarsa,13,recoverable,0.7,behavior,6.6056,1,0,0,0,25,531,6,0.32,11.2994350282
recoverable_risky_corridor-expected_sarsa-s13-a7b48fba8197,expected_sarsa,13,recoverable,0.7,greedy,6.7808,1,0,0,0,25,483,3,0.36,6.21118012422
recoverable_risky_corridor-expected_sarsa-s13-a813e823cb3c,expected_sarsa,13,recoverable,0.9,behavior,6.7416,1,0,0,0,25,291,28,0.92,96.2199312715
recoverable_risky_corridor-expected_sarsa-s13-a813e823cb3c,expected_sarsa,13,recoverable,0.9,greedy,7.068,1,0,0,0,25,255,16,0.92,62.7450980392
recoverable_risky_corridor-expected_sarsa-s13-b0901db3b102,expected_sarsa,13,recoverable,0.8,behavior,6.8192,1,0,0,0,25,417,9,0.28,21.5827338129
recoverable_risky_corridor-expected_sarsa-s13-b0901db3b102,expected_sarsa,13,recoverable,0.8,greedy,6.956,1,0,0,0,25,360,9,0.32,25
recoverable_risky_corridor-expected_sarsa-s13-b4b7f61f7aa5,expected_sarsa,13,recoverable,0.81,behavior,6.8128,1,0,0,0,25,428,8,0.28,18.691588785
recoverable_risky_corridor-expected_sarsa-s13-b4b7f61f7aa5,expected_sarsa,13,recoverable,0.81,greedy,6.976,1,0,0,0,25,360,8,0.32,22.2222222222
recoverable_risky_corridor-expected_sarsa-s13-bc53443789fd,expected_sarsa,13,recoverable,0.6,behavior,6.3488,1,0,0,0,25,613,9,0.44,14.6818923328
recoverable_risky_corridor-expected_sarsa-s13-bc53443789fd,expected_sarsa,13,recoverable,0.6,greedy,6.5392,1,0,0,0,25,542,8,0.36,14.7601476015
recoverable_risky_corridor-expected_sarsa-s13-e961ef1e1301,expected_sarsa,13,recoverable,0.78,behavior,6.7112,1,0,0,0,25,437,12,0.32,27.4599542334
recoverable_risky_corridor-expected_sarsa-s13-e961ef1e1301,expected_sarsa,13,recoverable,0.78,greedy,6.8248,1,0,0,0,25,373,14,0.36,37.5335120643
recoverable_risky_corridor-expected_sarsa-s13-f7c410a0a7de,expected_sarsa,13,recoverable,0.845,behavior,6.2512,1,0,0,0,25,337,47,0.92,139.465875371
recoverable_risky_corridor-expected_sarsa-s13-f7c410a0a7de,expected_sarsa,13,recoverable,0.845,greedy,6.588,1,0,0,0,25,305,34,0.92,111.475409836
recoverable_risky_corridor-expected_sarsa-s13-fc7558876d93,expected_sarsa,13,recoverable,0.855,behavior,6.5696,1,0,0,0,25,321,33,0.92,102.803738318
recoverable_risky_corridor-expected_sarsa-s13-fc7558876d93,expected_sarsa,13,recoverable,0.855,greedy,6.8832,1,0,0,0,25,282,22,0.92,78.0141843972
recoverable_risky_corridor-expected_sarsa-s14-16c170420e9a,expected_sarsa,14,recoverable,0.855,behavior,6.6344,1,0,0,0,25,294,33,1,112.244897959
recoverable_risky_corridor-expected_sarsa-s14-16c170420e9a,expected_sarsa,14,recoverable,0.855,greedy,6.8416,1,0,0,0,25,266,26,1,97.7443609023
recoverable_risky_corridor-expected_sarsa-s14-2184f56d6587,expected_sarsa,14,recoverable,0.8,behavior,6.8832,1,0,0,0,25,407,7,0.16,17.199017199
recoverable_risky_corridor-expected_sarsa-s14-2184f56d6587,expected_sarsa,14,recoverable,0.8,greedy,6.98,1,0,0,0,25,375,6,0.16,16
recoverable_risky_corridor-expected_sarsa-s14-285aa6cd97a6,expected_sarsa,14,recoverable,0.78,behavior,6.88,1,0,0,0,25,425,5,0.16,11.7647058824
recoverable_risky_corridor-expected_sarsa-s14-285aa6cd97a6,expected_sarsa,14,recoverable,0.78,greedy,6.972,1,0,0,0,25,395,4,0.16,10.1265822785
recoverable_risky_corridor-expected_sarsa-s14-2b239fae7944,expected_sarsa,14,recoverable,0.81,behavior,6.996,1,0,0,0,25,410,1,0.08,2.43902439024
recoverable_risky_corridor-expected_sarsa-s14-2b239fae7944,expected_sarsa,14,recoverable,0.81,greedy,7.0872,1,0,0,0,25,372,1,0.08,2.68817204301
recoverable_risky_corridor-expected_sarsa-s14-2eb9da56e0fa,expected_sarsa,14,recoverable,0.82,behavior,7.0064,1,0,0,0,25,414,0,0.04,0
recoverable_risky_corridor-expected_sarsa-s14-2eb9da56e0fa,expected_sarsa,14,recoverable,0.82,greedy,7.1096,1,0,0,0,25,371,0,0.04,0
recoverable_risky_corridor-expected_sarsa-s14-45520487f025,expected_sarsa,14,recoverable,0.88,behavior,6.8408,1,0,0,0,25,283,24,1,84.8056537102
recoverable_risky_corridor-expected_sarsa-s14-45520487f025,expected_sarsa,14,recoverable,0.88,greedy,7.0256,1,0,0,0,25,256,18,1,70.3125
recoverable_risky_corridor-expected_sarsa-s14-7a2f2020bd6e,expected_sarsa,14,recoverable,0.805,behavior,6.9456,1,0,0,0,25,406,4,0.16,9.85221674877
recoverable_risky_corridor-expected_sarsa-s14-7a2f2020bd6e,expected_sarsa,14,recoverable,0.805,greedy,7.0472,1,0,0,0,25,372,3,0.16,8.06451612903
recoverable_risky_corridor-expected_sarsa-s14-7e269a743771,expected_sarsa,14,recoverable,0.84,behavior,6.4808,1,0,0,0,25,308,39,1,126.623376623
recoverable_risky_corridor-expected_sarsa-s14-7e269a743771,expected_sarsa,14,recoverable,0.84,greedy,6.8168,1,0,0,0,25,268,27,1,100.746268657
recoverable_risky_corridor-expected_sarsa-s14-88aae1cdca05,expected_sarsa,14,recoverable,0.6,behavior,6.5648,1,0,0,0,25,598,0,0.28,0
recoverable_risky_corridor-expected_sarsa-s14-88aae1cdca05,expected_sarsa,14,recoverable,0.6,greedy,6.6632,1,0,0,0,25,557,0,0.28,0
recoverable_risky_corridor-expected_sarsa-s14-97362c073e6e,expected_sarsa,14,recoverable,0.85,behavior,7.0544,1,0,0,0,25,394,0,0.08,0
recoverable_risky_corridor-expected_sarsa-s14-97362c073e6e,expected_sarsa,14,recoverable,0.85,greedy,7.1528,1,0,0,0,25,353,0,0.08,0
recoverable_risky_corridor-expected_sarsa-s14-99d7d1deff81,expected_sarsa,14,recoverable,0.9,behavior,6.92,1,0,0,0,25,275,21,0.96,76.3636363636
recoverable_risky_corridor-expected_sarsa-s14-99d7d1deff81,expected_sarsa,14,recoverable,0.9,greedy,7.0992,1,0,0,0,25,242,16,1,66.1157024793
recoverable_risky_corridor-expected_sarsa-s14-afebe577997f,expected_sarsa,14,recoverable,0.86,behavior,6.7872,1,0,0,0,25,297,25,1,84.1750841751
recoverable_risky_corridor-expected_sarsa-s14-afebe577997f,expected_sarsa,14,recoverable,0.86,greedy,6.976,1,0,0,0,25,260,20,1,76.9230769231
recoverable_risky_corridor-expected_sarsa-s14-b2f39382f9e4,expected_sarsa,14,recoverable,0.835,behavior,7.0208,1,0,0,0,25,408,0,0.08,0
recoverable_risky_corridor-expected_sarsa-s14-b2f39382f9e4,expected_sarsa,14,recoverable,0.835,greedy,7.136,1,0,0,0,25,360,0,0.08,0
recoverable_risky_corridor-expected_sarsa-s14-d8d2fa961431,expected_sarsa,14,recoverable,0.7,behavior,6.2928,1,0,0,0,25,478,28,0.28,58.5774058577
recoverable_risky_corridor-expected_sarsa-s14-d8d2fa961431,expected_sarsa,14,recoverable,0.7,greedy,6.3768,1,0,0,0,25,418,31,0.28,74.1626794258
recoverable_risky_corridor-expected_sarsa-s14-db893f99943b,expected_sarsa,14,recoverable,1,behavior,7.3728,1,0,0,0,25,228,4,1,17.5438596491
recoverable_risky_corridor-expected_sarsa-s14-db893f99943b,expected_sarsa,14,recoverable,1,greedy,7.52,1,0,0,0,25,200,0,1,0
recoverable_risky_corridor-expected_sarsa-s14-e076555d5f66,expected_sarsa,14,recoverable,0.845,behavior,6.656,1,0,0,0,25,310,30,1,96.7741935484
recoverable_risky_corridor-expected_sarsa-s14-e076555d5f66,expected_sarsa,14,recoverable,0.845,greedy,6.8816,1,0,0,0,25,266,24,1,90.2255639098
recoverable_risky_corridor-expected_sarsa-s14-e369a6084ba2,expected_sarsa,14,recoverable,0.79,behavior,6.876,1,0,0,0,25,410,7,0.16,17.0731707317
recoverable_risky_corridor-expected_sarsa-s14-e369a6084ba2,expected_sarsa,14,recoverable,0.79,greedy,6.9704,1,0,0,0,25,379,6,0.16,15.8311345646
recoverable_risky_corridor-expected_sarsa-s14-fb86233ab227,expected_sarsa,14,recoverable,0.825,behavior,6.6,1,0,0,0,25,325,31,0.96,95.3846153846
recoverable_risky_corridor-expected_sarsa-s14-fb86233ab227,expected_sarsa,14,recoverable,0.825,greedy,6.8536,1,0,0,0,25,286,23,0.96,80.4195804196
recoverable_risky_corridor-expected_sarsa-s15-04faad0fc3cf,expected_sarsa,15,recoverable,0.855,behavior,6.6056,1,0,0,0,25,356,27,0.8,75.8426966292
recoverable_risky_corridor-expected_sarsa-s15-04faad0fc3cf,expected_sarsa,15,recoverable,0.855,greedy,7.0744,1,0,0,0,25,294,11,0.76,37.4149659864
recoverable_risky_corridor-expected_sarsa-s15-138f280d3217,expected_sarsa,15,recoverable,0.85,behavior,6.9936,1,0,0,0,25,411,1,0.04,2.43309002433
recoverable_risky_corridor-expected_sarsa-s15-138f280d3217,expected_sarsa,15,recoverable,0.85,greedy,7.1288,1,0,0,0,25,363,0,0,0
recoverable_risky_corridor-expected_sarsa-s15-174d7d971fec,expected_sarsa,15,recoverable,0.86,behavior,6.6088,1,0,0,0,25,338,29,0.84,85.798816568
recoverable_risky_corridor-expected_sarsa-s15-174d7d971fec,expected_sarsa,15,recoverable,0.86,greedy,6.9968,1,0,0,0,25,293,15,0.8,51.1945392491
recoverable_risky_corridor-expected_sarsa-s15-1dbd5c5f905a,expected_sarsa,15,recoverable,0.78,behavior,6.8568,1,0,0,0,25,443,4,0.12,9.02934537246
recoverable_risky_corridor-expected_sarsa-s15-1dbd5c5f905a,expected_sarsa,15,recoverable,0.78,greedy,7.0048,1,0,0,0,25,398,2,0.04,5.02512562814
recoverable_risky_corridor-expected_sarsa-s15-2d7f3bc3552f,expected_sarsa,15,recoverable,1,behavior,7.3088,1,0,0,0,25,238,6,1,25.2100840336
recoverable_risky_corridor-expected_sarsa-s15-2d7f3bc3552f,expected_sarsa,15,recoverable,1,greedy,7.52,1,0,0,0,25,200,0,1,0
recoverable_risky_corridor-expected_sarsa-s15-34568bc8c617,expected_sarsa,15,recoverable,0.79,behavior,6.8616,1,0,0,0,25,441,4,0.12,9.07029478458
recoverable_risky_corridor-expected_sarsa-s15-34568bc8c617,expected_sarsa,15,recoverable,0.79,greedy,7.0096,1,0,0,0,25,396,2,0.04,5.05050505051
recoverable_risky_corridor-expected_sarsa-s15-505bc434e694,expected_sarsa,15,recoverable,0.81,behavior,6.9152,1,0,0,0,25,427,3,0.08,7.02576112412
recoverable_risky_corridor-expected_sarsa-s15-505bc434e694,expected_sarsa,15,recoverable,0.81,greedy,7.036,1,0,0,0,25,385,2,0.04,5.19480519481
recoverable_risky_corridor-expected_sarsa-s15-69a1fd486a27,expected_sarsa,15,recoverable,0.845,behavior,6.9744,1,0,0,0,25,419,1,0.04,2.38663484487
recoverable_risky_corridor-expected_sarsa-s15-69a1fd486a27,expected_sarsa,15,recoverable,0.845,greedy,7.112,1,0,0,0,25,370,0,0,0
recoverable_risky_corridor-expected_sarsa-s15-7552ff6140d8,expected_sarsa,15,recoverable,0.835,behavior,6.9504,1,0,0,0,25,429,1,0.04,2.331002331
recoverable_risky_corridor-expected_sarsa-s15-7552ff6140d8,expected_sarsa,15,recoverable,0.835,greedy,7.088,1,0,0,0,25,380,0,0,0
recoverable_risky_corridor-expected_sarsa-s15-7b437e492f8f,expected_sarsa,15,recoverable,0.825,behavior,6.9272,1,0,0,0,25,422,3,0.08,7.10900473934
recoverable_risky_corridor-expected_sarsa-s15-7b437e492f8f,expected_sarsa,15,recoverable,0.825,greedy,7.0552,1,0,0,0,25,377,2,0.04,5.3050397878
recoverable_risky_corridor-expected_sarsa-s15-927d16f8161f,expected_sarsa,15,recoverable,0.82,behavior,6.8928,1,0,0,0,25,428,4,0.08,9.34579439252
recoverable_risky_corridor-expected_sarsa-s15-927d16f8161f,expected_sarsa,15,recoverable,0.82,greedy,7.036,1,0,0,0,25,385,2,0.04,5.19480519481
recoverable_risky_corridor-expected_sarsa-s15-a8a71f253c10,expected_sarsa,15,recoverable,0.805,behavior,6.896,1,0,0,0,25,435,3,0.08,6.89655172414
recoverable_risky_corridor-expected_sarsa-s15-a8a71f253c10,expected_sarsa,15,recoverable,0.805,greedy,7.0312,1,0,0,0,25,387,2,0.04,5.16795865633
recoverable_risky_corridor-expected_sarsa-s15-aa22f94451c7,expected_sarsa,15,recoverable,0.9,behavior,6.7416,1,0,0,0,25,316,25,0.88,79.1139240506
recoverable_risky_corridor-expected_sarsa-s15-aa22f94451c7,expected_sarsa,15,recoverable,0.9,greedy,7.1096,1,0,0,0,25,271,12,0.84,44.2804428044
recoverable_risky_corridor-expected_sarsa-s15-ae707cc45495,expected_sarsa,15,recoverable,0.7,behavior,6.1832,1,0,0,0,25,507,30,0.16,59.1715976331
recoverable_risky_corridor-expected_sarsa-s15-ae707cc45495,expected_sarsa,15,recoverable,0.7,greedy,6.436,1,0,0,0,25,460,23,0.16,50
recoverable_risky_corridor-expected_sarsa-s15-c3aafc60ecff,expected_sarsa,15,recoverable,0.88,behavior,6.8984,1,0,0,0,25,384,9,0.16,23.4375
recoverable_risky_corridor-expected_sarsa-s15-c3aafc60ecff,expected_sarsa,15,recoverable,0.88,greedy,6.9896,1,0,0,0,25,346,9,0.16,26.0115606936
recoverable_risky_corridor-expected_sarsa-s15-df164e6e7a80,expected_sarsa,15,recoverable,0.8,behavior,6.8936,1,0,0,0,25,436,3,0.08,6.88073394495
recoverable_risky_corridor-expected_sarsa-s15-df164e6e7a80,expected_sarsa,15,recoverable,0.8,greedy,7.0288,1,0,0,0,25,388,2,0.04,5.15463917526
recoverable_risky_corridor-expected_sarsa-s15-e9a4cf24a40c,expected_sarsa,15,recoverable,0.84,behavior,6.96,1,0,0,0,25,425,1,0.04,2.35294117647
recoverable_risky_corridor-expected_sarsa-s15-e9a4cf24a40c,expected_sarsa,15,recoverable,0.84,greedy,7.0976,1,0,0,0,25,376,0,0,0
recoverable_risky_corridor-expected_sarsa-s15-eefd5924ecb5,expected_sarsa,15,recoverable,0.6,behavior,6.1216,1,0,0,0,25,666,14,0.36,21.021021021
recoverable_risky_corridor-expected_sarsa-s15-eefd5924ecb5,expected_sarsa,15,recoverable,0.6,greedy,6.3808,1,0,0,0,25,608,8,0.24,13.1578947368
recoverable_risky_corridor-expected_sarsa-s16-090506fd0a24,expected_sarsa,16,recoverable,0.86,behavior,6.8312,1,0,0,0,25,387,12,0.24,31.007751938
recoverable_risky_corridor-expected_sarsa-s16-090506fd0a24,expected_sarsa,16,recoverable,0.86,greedy,7.0848,1,0,0,0,25,348,4,0.16,11.4942528736
recoverable_risky_corridor-expected_sarsa-s16-0d76c3d63a73,expected_sarsa,16,recoverable,0.84,behavior,6.8624,1,0,0,0,25,399,9,0.16,22.5563909774
recoverable_risky_corridor-expected_sarsa-s16-0d76c3d63a73,expected_sarsa,16,recoverable,0.84,greedy,7.0784,1,0,0,0,25,359,3,0.12,8.356545961
recoverable_risky_corridor-expected_sarsa-s16-30761b2e6581,expected_sarsa,16,recoverable,0.85,behavior,6.8744,1,0,0,0,25,394,9,0.16,22.8426395939
recoverable_risky_corridor-expected_sarsa-s16-30761b2e6581,expected_sarsa,16,recoverable,0.85,greedy,7.0832,1,0,0,0,25,357,3,0.12,8.40336134454
recoverable_risky_corridor-expected_sarsa-s16-338664bdac09,expected_sarsa,16,recoverable,0.855,behavior,6.8688,1,0,0,0,25,388,10,0.16,25.7731958763
recoverable_risky_corridor-expected_sarsa-s16-338664bdac09,expected_sarsa,16,recoverable,0.855,greedy,7.0952,1,0,0,0,25,352,3,0.12,8.52272727273
recoverable_risky_corridor-expected_sarsa-s16-44572c112f8d,expected_sarsa,16,recoverable,0.88,behavior,6.5104,1,0,0,0,25,304,38,1,125
recoverable_risky_corridor-expected_sarsa-s16-44572c112f8d,expected_sarsa,16,recoverable,0.88,greedy,6.9776,1,0,0,0,25,251,21,1,83.6653386454
recoverable_risky_corridor-expected_sarsa-s16-4c36d2390b6d,expected_sarsa,16,recoverable,0.7,behavior,6.56,1,0,0,0,25,525,9,0.32,17.1428571429
recoverable_risky_corridor-expected_sarsa-s16-4c36d2390b6d,expected_sarsa,16,recoverable,0.7,greedy,6.8248,1,0,0,0,25,473,2,0.28,4.22832980973
recoverable_risky_corridor-expected_sarsa-s16-4e4f699d82f2,expected_sarsa,16,recoverable,0.835,behavior,6.8432,1,0,0,0,25,407,9,0.16,22.113022113
recoverable_risky_corridor-expected_sarsa-s16-4e4f699d82f2,expected_sarsa,16,recoverable,0.835,greedy,7.0512,1,0,0,0,25,362,4,0.12,11.0497237569
recoverable_risky_corridor-expected_sarsa-s16-68947f25ecf8,expected_sarsa,16,recoverable,0.805,behavior,6.7328,1,0,0,0,25,428,12,0.12,28.0373831776
recoverable_risky_corridor-expected_sarsa-s16-68947f25ecf8,expected_sarsa,16,recoverable,0.805,greedy,6.9584,1,0,0,0,25,384,6,0.08,15.625
recoverable_risky_corridor-expected_sarsa-s16-97d6602b8a48,expected_sarsa,16,recoverable,0.845,behavior,6.8216,1,0,0,0,25,391,12,0.24,30.6905370844
recoverable_risky_corridor-expected_sarsa-s16-97d6602b8a48,expected_sarsa,16,recoverable,0.845,greedy,7.0008,1,0,0,0,25,358,7,0.16,19.5530726257
recoverable_risky_corridor-expected_sarsa-s16-9e1eb463d681,expected_sarsa,16,recoverable,0.78,behavior,6.7008,1,0,0,0,25,408,16,0.24,39.2156862745
recoverable_risky_corridor-expected_sarsa-s16-9e1eb463d681,expected_sarsa,16,recoverable,0.78,greedy,6.9048,1,0,0,0,25,373,10,0.2,26.8096514745
recoverable_risky_corridor-expected_sarsa-s16-b706cb9a48af,expected_sarsa,16,recoverable,0.9,behavior,6.7232,1,0,0,0,25,282,30,1,106.382978723
recoverable_risky_corridor-expected_sarsa-s16-b706cb9a48af,expected_sarsa,16,recoverable,0.9,greedy,7.0688,1,0,0,0,25,238,18,1,75.6302521008
recoverable_risky_corridor-expected_sarsa-s16-bde3834f83b0,expected_sarsa,16,recoverable,0.82,behavior,6.812,1,0,0,0,25,420,9,0.12,21.4285714286
recoverable_risky_corridor-expected_sarsa-s16-bde3834f83b0,expected_sarsa,16,recoverable,0.82,greedy,7.0424,1,0,0,0,25,374,3,0.08,8.02139037433
recoverable_risky_corridor-expected_sarsa-s16-c01e8a47b841,expected_sarsa,16,recoverable,0.825,behavior,6.824,1,0,0,0,25,415,9,0.12,21.686746988
recoverable_risky_corridor-expected_sarsa-s16-c01e8a47b841,expected_sarsa,16,recoverable,0.825,greedy,7.0144,1,0,0,0,25,369,5,0.08,13.5501355014
recoverable_risky_corridor-expected_sarsa-s16-d3fe21c4d517,expected_sarsa,16,recoverable,0.8,behavior,6.8016,1,0,0,0,25,416,10,0.16,24.0384615385
recoverable_risky_corridor-expected_sarsa-s16-d3fe21c4d517,expected_sarsa,16,recoverable,0.8,greedy,6.9752,1,0,0,0,25,377,6,0.12,15.9151193634
recoverable_risky_corridor-expected_sarsa-s16-da2b6d3f3ff0,expected_sarsa,16,recoverable,0.79,behavior,6.7688,1,0,0,0,25,413,12,0.2,29.0556900726
recoverable_risky_corridor-expected_sarsa-s16-da2b6d3f3ff0,expected_sarsa,16,recoverable,0.79,greedy,6.9824,1,0,0,0,25,374,6,0.16,16.0427807487
recoverable_risky_corridor-expected_sarsa-s16-eee5643677aa,expected_sarsa,16,recoverable,0.81,behavior,6.7704,1,0,0,0,25,429,10,0.12,23.31002331
recoverable_risky_corridor-expected_sarsa-s16-eee5643677aa,expected_sarsa,16,recoverable,0.81,greedy,6.9408,1,0,0,0,25,383,7,0.08,18.2767624021
recoverable_risky_corridor-expected_sarsa-s16-f5ee302bfd3d,expected_sarsa,16,recoverable,1,behavior,7.2608,1,0,0,0,25,233,9,1,38.6266094421
recoverable_risky_corridor-expected_sarsa-s16-f5ee302bfd3d,expected_sarsa,16,recoverable,1,greedy,7.52,1,0,0,0,25,200,0,1,0
recoverable_risky_corridor-expected_sarsa-s16-f88c612f4703,expected_sarsa,16,recoverable,0.6,behavior,5.9392,1,0,0,0,25,617,29,0.32,47.0016207455
recoverable_risky_corridor-expected_sarsa-s16-f88c612f4703,expected_sarsa,16,recoverable,0.6,greedy,6.4152,1,0,0,0,25,552,13,0.28,23.5507246377
recoverable_risky_corridor-expected_sarsa-s17-0080841fde21,expected_sarsa,17,recoverable,0.8,behavior,6.8968,1,0,0,0,25,418,5,0.08,11.961722488
recoverable_risky_corridor-expected_sarsa-s17-0080841fde21,expected_sarsa,17,recoverable,0.8,greedy,7.1088,1,0,0,0,25,363,1,0.12,2.75482093664
recoverable_risky_corridor-expected_sarsa-s17-03df2fdb76ca,expected_sarsa,17,recoverable,0.78,behavior,6.9664,1,0,0,0,25,414,2,0.08,4.8309178744
recoverable_risky_corridor-expected_sarsa-s17-03df2fdb76ca,expected_sarsa,17,recoverable,0.78,greedy,7.0872,1,0,0,0,25,372,1,0.12,2.68817204301
recoverable_risky_corridor-expected_sarsa-s17-1936937eea56,expected_sarsa,17,recoverable,0.85,behavior,7.0408,1,0,0,0,25,383,2,0.04,5.22193211488
recoverable_risky_corridor-expected_sarsa-s17-1936937eea56,expected_sarsa,17,recoverable,0.85,greedy,7.1144,1,0,0,0,25,344,3,0.08,8.72093023256
recoverable_risky_corridor-expected_sarsa-s17-459622a5c759,expected_sarsa,17,recoverable,0.84,behavior,7.0616,1,0,0,0,25,391,0,0,0
recoverable_risky_corridor-expected_sarsa-s17-459622a5c759,expected_sarsa,17,recoverable,0.84,greedy,7.148,1,0,0,0,25,355,0,0,0
recoverable_risky_corridor-expected_sarsa-s17-55f50686dabb,expected_sarsa,17,recoverable,0.88,behavior,6.8096,1,0,0,0,25,296,24,0.88,81.0810810811
recoverable_risky_corridor-expected_sarsa-s17-55f50686dabb,expected_sarsa,17,recoverable,0.88,greedy,7.0496,1,0,0,0,25,246,18,0.96,73.1707317073
recoverable_risky_corridor-expected_sarsa-s17-5be7124c1385,expected_sarsa,17,recoverable,0.825,behavior,6.688,1,0,0,0,25,330,26,0.84,78.7878787879
recoverable_risky_corridor-expected_sarsa-s17-5be7124c1385,expected_sarsa,17,recoverable,0.825,greedy,6.868,1,0,0,0,25,280,23,0.92,82.1428571429
recoverable_risky_corridor-expected_sarsa-s17-5ec01aad443e,expected_sarsa,17,recoverable,0.7,behavior,6.3608,1,0,0,0,25,483,24,0.2,49.6894409938
recoverable_risky_corridor-expected_sarsa-s17-5ec01aad443e,expected_sarsa,17,recoverable,0.7,greedy,6.7504,1,0,0,0,25,429,11,0.24,25.641025641
recoverable_risky_corridor-expected_sarsa-s17-6fcf03ee91b6,expected_sarsa,17,recoverable,1,behavior,6.9472,1,0,0,0,25,397,5,0.92,12.5944584383
recoverable_risky_corridor-expected_sarsa-s17-6fcf03ee91b6,expected_sarsa,17,recoverable,1,greedy,7.52,1,0,0,0,25,200,0,1,0
recoverable_risky_corridor-expected_sarsa-s17-800d5f9e5b11,expected_sarsa,17,recoverable,0.82,behavior,7.0232,1,0,0,0,25,407,0,0.04,0
recoverable_risky_corridor-expected_sarsa-s17-800d5f9e5b11,expected_sarsa,17,recoverable,0.82,greedy,7.1432,1,0,0,0,25,357,0,0.08,0
recoverable_risky_corridor-expected_sarsa-s17-8cc2c62cd399,expected_sarsa,17,recoverable,0.6,behavior,6.2288,1,0,0,0,25,538,24,0.4,44.6096654275
recoverable_risky_corridor-expected_sarsa-s17-8cc2c62cd399,expected_sarsa,17,recoverable,0.6,greedy,6.4848,1,0,0,0,25,548,10,0.36,18.2481751825
recoverable_risky_corridor-expected_sarsa-s17-8f3d891a35d1,expected_sarsa,17,recoverable,0.9,behavior,7.0288,1,0,0,0,25,288,14,0.88,48.6111111111
recoverable_risky_corridor-expected_sarsa-s17-8f3d891a35d1,expected_sarsa,17,recoverable,0.9,greedy,7.1888,1,0,0,0,25,238,12,0.96,50.4201680672
recoverable_risky_corridor-expected_sarsa-s17-95f4480ae695,expected_sarsa,17,recoverable,0.81,behavior,7.0136,1,0,0,0,25,411,0,0.04,0
recoverable_risky_corridor-expected_sarsa-s17-95f4480ae695,expected_sarsa,17,recoverable,0.81,greedy,7.1384,1,0,0,0,25,359,0,0.08,0
recoverable_risky_corridor-expected_sarsa-s17-ab4bc99a897f,expected_sarsa,17,recoverable,0.79,behavior,6.9568,1,0,0,0,25,418,2,0.08,4.78468899522
recoverable_risky_corridor-expected_sarsa-s17-ab4bc99a897f,expected_sarsa,17,recoverable,0.79,greedy,7.0824,1,0,0,0,25,374,1,0.12,2.67379679144
recoverable_risky_corridor-expected_sarsa-s17-c26090b8eb9d,expected_sarsa,17,recoverable,0.845,behavior,7.0592,1,0,0,0,25,392,0,0,0
recoverable_risky_corridor-expected_sarsa-s17-c26090b8eb9d,expected_sarsa,17,recoverable,0.845,greedy,7.1456,1,0,0,0,25,356,0,0,0
recoverable_risky_corridor-expected_sarsa-s17-d4b82d36fa13,expected_sarsa,17,recoverable,0.805,behavior,6.976,1,0,0,0,25,410,2,0.08,4.87804878049
recoverable_risky_corridor-expected_sarsa-s17-d4b82d36fa13,expected_sarsa,17,recoverable,0.805,greedy,7.1208,1,0,0,0,25,358,1,0.12,2.79329608939
recoverable_risky_corridor-expected_sarsa-s17-e380447c31ae,expected_sarsa,17,recoverable,0.855,behavior,6.6768,1,0,0,0,25,318,28,0.88,88.0503144654
recoverable_risky_corridor-expected_sarsa-s17-e380447c31ae,expected_sarsa,17,recoverable,0.855,greedy,6.8392,1,0,0,0,25,267,26,0.96,97.3782771536
recoverable_risky_corridor-expected_sarsa-s17-e95f7858e986,expected_sarsa,17,recoverable,0.86,behavior,7.0336,1,0,0,0,25,386,2,0.04,5.18134715026
recoverable_risky_corridor-expected_sarsa-s17-e95f7858e986,expected_sarsa,17,recoverable,0.86,greedy,7.1272,1,0,0,0,25,347,2,0.04,5.76368876081
recoverable_risky_corridor-expected_sarsa-s17-f4562b87b85a,expected_sarsa,17,recoverable,0.835,behavior,7.0352,1,0,0,0,25,402,0,0,0
recoverable_risky_corridor-expected_sarsa-s17-f4562b87b85a,expected_sarsa,17,recoverable,0.835,greedy,7.148,1,0,0,0,25,355,0,0,0
recoverable_risky_corridor-expected_sarsa-s18-0cdfd538a0b8,expected_sarsa,18,recoverable,0.78,behavior,6.8944,1,0,0,0,25,419,5,0.12,11.9331742243
recoverable_risky_corridor-expected_sarsa-s18-0cdfd538a0b8,expected_sarsa,18,recoverable,0.78,greedy,6.9816,1,0,0,0,25,391,4,0.16,10.2301790281
recoverable_risky_corridor-expected_sarsa-s18-0d220f0be54c,expected_sarsa,18,recoverable,0.6,behavior,6.248,1,0,0,0,25,630,12,0.4,19.0476190476
